labels	dialog_state	sent	utterance	context	Emoberta_softmax	VAD_personality	dialog_state_sum
0	[0, 0, 0]	 (stopping her) Oh no-no-no-no!  We don't know what could make this go away.  Yeah, so no one touches the remote. And no one touches the TV!	<pad>	 (stopping her) Oh no-no-no-no! We don't know what could make this go away. Yeah, so no one touches the remote. And no one touches the TV!	[[0.08962294459342957, 0.14168588817119598, 0.20565955340862274, 0.13374657928943634, 0.08716005831956863, 0.016558879986405373, 0.32556599378585815], [0.015118583105504513, 0.00787985697388649, 0.0006952814874239266, 0.254925936460495, 0.7088183164596558, 0.0037632095627486706, 0.008798893541097641], [0.7626324892044067, 0.17449437081813812, 0.001667072414420545, 0.048949237912893295, 0.003776143305003643, 0.0055992393754422665, 0.0028814910911023617]]	[0.31214, 0.22905999999999999, 0.41281499999999993, 0.1294838, 0.01969399999999999]	0
1	[0, 0, 0]	 Because weddings are a great place to meet women, and when I dance, I look like this... (Starts to dancing really, really, really badly. Ross enters behind him and he stops.)  Hey man.  Hey!	<pad>	 Because weddings are a great place to meet women, and when I dance, I look like this... (Starts to dancing really, really, really badly. Ross enters behind him and he stops.) Hey man. Hey!	[[0.7090400457382202, 0.10830994695425034, 0.003344216849654913, 0.04123956337571144, 0.05472246930003166, 0.07031910121440887, 0.013024695217609406], [0.8323610424995422, 0.016755996271967888, 0.0013665684964507818, 0.014373413287103176, 0.1299288421869278, 0.004060104489326477, 0.0011540389386937022], [0.0821119174361229, 0.5927538275718689, 0.22088342905044556, 0.08926165103912354, 0.00799039751291275, 0.0013988883001729846, 0.005599874537438154]]	[0.4367075, 0.33596, 0.5934425, 0.19758652499999999, 0.04203762499999991]	0
1	[0]	 Man, I am so beat.	<pad>	 Man, I am so beat.	[[0.31017932295799255, 0.04983356222510338, 0.010709177702665329, 0.07900454849004745, 0.46243157982826233, 0.060710933059453964, 0.027130819857120514]]	[0.47273399999999993, 0.312824, 0.50676, 0.11440977999999999, 0.03426689999999999]	0
0	[0]	 Oh, shoot, we gotta go, got a reservation in 30 minutes.	<pad>	 Oh, shoot, we gotta go, got a reservation in 30 minutes.	[[0.9613051414489746, 0.02330949902534485, 0.0006100504542700946, 0.00443746242672205, 0.007518473546952009, 0.0012713494943454862, 0.0015482469461858273]]	[0.5571899999999999, 0.3692266666666666, 0.6053733333333333, 0.13951396666666668, 0.03758649999999997]	0
1	[0, 0]	 (entering from her room) Okay, coming!  Hi, come on in.	<pad>	 (entering from her room) Okay, coming! Hi, come on in.	[[0.45925647020339966, 0.4932432770729065, 0.010332560166716576, 0.030140459537506104, 0.002920406637713313, 0.0005327618564479053, 0.003574064467102289], [0.9762177467346191, 0.00838448852300644, 0.0004641168052330613, 0.01068094465881586, 0.002317940816283226, 0.001226781401783228, 0.000707903178408742]]	[0.5253233333333331, 0.32084666666666667, 0.50893, 0.08414663333333341, 0.02466983333333339]	0
0	[0, 0, 0]	 Well, it's sharp, it's metal, I think I can do some, you know, serious damage with it.  No, you can't use your watch.  Ok. [reaches in his pocket]	<pad>	 Well, it's sharp, it's metal, I think I can do some, you know, serious damage with it. No, you can't use your watch. Ok. [reaches in his pocket]	[[0.22649921476840973, 0.6653608679771423, 0.01201845146715641, 0.052161458879709244, 0.0052201468497514725, 0.014058084227144718, 0.024681702256202698], [0.9516156315803528, 0.01570873335003853, 0.0008632675744593143, 0.024651918560266495, 0.004129681270569563, 0.0023740199394524097, 0.0006566722877323627], [0.9748665690422058, 0.011696199886500835, 0.0010085644898936152, 0.0074082533828914165, 0.002876193495467305, 0.0005591237568296492, 0.0015851601492613554]]	[0.46973125000000004, 0.351379375, 0.6198165625000001, 0.19742962499999997, 0.03947124999999996]	0
0	[0, 0, 0, 0]	 Yeah.  Ok, let me take these cakes back 'cause they're gonna take that out of my paycheck.  [enters] Ding dong, the psycho's gone.  Are you sure this time?	<pad>	 Yeah. Ok, let me take these cakes back 'cause they're gonna take that out of my paycheck. [enters] Ding dong, the psycho's gone. Are you sure this time?	[[0.969780683517456, 0.007162469904869795, 0.0007300840225070715, 0.012851065024733543, 0.008281093090772629, 0.0007323499885387719, 0.00046215238398872316], [0.22545407712459564, 0.04398670047521591, 0.005734889768064022, 0.5459936857223511, 0.09165014326572418, 0.050960808992385864, 0.036219749599695206], [0.5517656207084656, 0.36805373430252075, 0.01820186711847782, 0.04152751341462135, 0.003803674830123782, 0.0031820503063499928, 0.013465587981045246], [0.697196900844574, 0.12208057940006256, 0.0888347178697586, 0.042888861149549484, 0.013155101798474789, 0.002324571367353201, 0.03351932018995285]]	[0.5175822580645159, 0.3661025806451612, 0.6413374193548388, 0.18427624193548406, 0.03249024193548389]	0
0	[0, 0, 0]	 Ooh, yeah. Then what are you going to put on top of that?  A little salami.  Ooh yeah! Then umm, what goes on top of the salami?	<pad>	 Ooh, yeah. Then what are you going to put on top of that? A little salami. Ooh yeah! Then umm, what goes on top of the salami?	[[0.9017244577407837, 0.03266659751534462, 0.014273660257458687, 0.03658842667937279, 0.0043626464903354645, 0.0077767642214894295, 0.0026074834167957306], [0.9310439229011536, 0.04648864269256592, 0.000606033019721508, 0.01233785692602396, 0.006211705505847931, 0.0023739011958241463, 0.0009378299000672996], [0.9175626039505005, 0.05983826890587807, 0.010004953481256962, 0.005795345176011324, 0.0027855350635945797, 0.0008254791027866304, 0.003187771188095212]]	[0.5460426315789474, 0.3673768421052632, 0.6267578947368422, 0.1577680368421053, 0.029912289473684184]	0
1	[0, 0, 0, 0, 0]	 (entering with Frank) Hi!  Hi!  Uhh, we were just in the neighbourhood, so...  Yeah, so we just thought we'd stop by and let you know there's still no pressure.  None. But if there was something you wanted to tell us, we're just gonna be right over there (points to the counter) having coffee.	<pad>	 (entering with Frank) Hi! Hi! Uhh, we were just in the neighbourhood, so... Yeah, so we just thought we'd stop by and let you know there's still no pressure. None. But if there was something you wanted to tell us, we're just gonna be right over there (points to the counter) having coffee.	[[0.1593344360589981, 0.808150589466095, 0.011214517056941986, 0.0162497628480196, 0.002028370974585414, 0.0007588824373669922, 0.002263368107378483], [0.09055917710065842, 0.7407596111297607, 0.10052701830863953, 0.05781564861536026, 0.00568757951259613, 0.0010840328177437186, 0.0035669063217937946], [0.8115425705909729, 0.1640874743461609, 0.004194446839392185, 0.0043375734239816666, 0.009340186603367329, 0.0007253114017657936, 0.005772463046014309], [0.9025303721427917, 0.08328740298748016, 0.0005858531221747398, 0.004689218942075968, 0.006531140301376581, 0.0014275753637775779, 0.0009484743932262063], [0.9879835844039917, 0.005805760156363249, 0.0003004500758834183, 0.002254346152767539, 0.002224494004622102, 0.0008449316374026239, 0.0005863539990969002]]	[0.5200604347826087, 0.38556086956521735, 0.6737095652173912, 0.21001788260869564, 0.04435636956521727]	0
1	[0]	 Yeah!	<pad>	 Yeah!	[[0.06566254049539566, 0.571017324924469, 0.2521168291568756, 0.09504017233848572, 0.008529743179678917, 0.0014854026958346367, 0.006147925276309252]]	[0.27990499999999996, 0.24203999999999998, 0.47757000000000005, 0.19305135000000007, 0.02155175000000001]	0
0	[0, 1]	 It's not a big deal. It's, just it's right here, (points to his eye) and it's all the time.  Well, thanks again for lunch.	 Well, thanks again for lunch.	 It's not a big deal. It's, just it's right here, (points to his eye) and it's all the time.	[[0.9144813418388367, 0.008187727071344852, 0.0005095102242194116, 0.030404232442378998, 0.03234289214015007, 0.010147767141461372, 0.003926437813788652], [0.9329450130462646, 0.03887587785720825, 0.0010734270326793194, 0.008562580682337284, 0.015242527239024639, 0.0022839088924229145, 0.0010165517451241612]]	[0.6115675, 0.4298075, 0.712955, 0.19189147500000003, 0.054063625000000004]	1
0	[0, 0, 0, 0]	 (entering from Rachel's bedroom) Come on out, honey! I'm telling you look good! (turns around, and under his breath, to the rest of the guys) Tell her she looks good, tell her she looks good. (Rachel enters in this hideous pink bride's maid dress, with a huge silver bow on her chest, and a big, huge skirt, kinda like the one's women wore in the 1800s, Monica and Richard both stare in shock)  (laughing) Oh my God, you look so good!  I can not believe I have to walk down the aisle in front of 200 people looking like something you drink when your nauseous.  So don't, I don't see why we have to go to this thing anyway, it's your ex-fiancee's wedding.	<pad>	 (entering from Rachel's bedroom) Come on out, honey! I'm telling you look good! (turns around, and under his breath, to the rest of the guys) Tell her she looks good, tell her she looks good. (Rachel enters in this hideous pink bride's maid dress, with a huge silver bow on her chest, and a big, huge skirt, kinda like the one's women wore in the 1800s, Monica and Richard both stare in shock) (laughing) Oh my God, you look so good! I can not believe I have to walk down the aisle in front of 200 people looking like something you drink when your nauseous. So don't, I don't see why we have to go to this thing anyway, it's your ex-fiancee's wedding.	[[0.07223805040121078, 0.8886103630065918, 0.015847107395529747, 0.011176596395671368, 0.0035047854762524366, 0.005275909788906574, 0.003347178688272834], [0.005524363834410906, 0.9688018560409546, 0.019870685413479805, 0.0029973408672958612, 0.0013859462924301624, 0.0004551879537757486, 0.0009646424441598356], [0.011959251016378403, 0.027391450479626656, 0.01897241920232773, 0.04507933929562569, 0.08943221718072891, 0.7228099703788757, 0.0843554437160492], [0.042436107993125916, 0.020237300544977188, 0.034242138266563416, 0.7324498891830444, 0.06765031814575195, 0.09823139756917953, 0.0047528971917927265]]	[0.5530316666666666, 0.4006833333333333, 0.7185783333333332, 0.21983455000000002, 0.03335441666666661]	0
0	[1]	 Oh, shoot, we gotta go, got a reservation in 30 minutes.	 Oh, shoot, we gotta go, got a reservation in 30 minutes.	<pad>	[[0.9613051414489746, 0.02330949902534485, 0.0006100504542700946, 0.00443746242672205, 0.007518473546952009, 0.0012713494943454862, 0.0015482469461858273]]	[0.4971306666666665, 0.35539999999999994, 0.6353519999999999, 0.18943888000000003, 0.02798506666666667]	1
1	[0, 0]	 I'm Dutch.  Hi-hi, I'm Joey.	<pad>	 I'm Dutch. Hi-hi, I'm Joey.	[[0.957633376121521, 0.01613970287144184, 0.0014226293424144387, 0.013003731146454811, 0.009734692052006721, 0.0008945105946622789, 0.0011714206775650382], [0.9731821417808533, 0.012384645640850067, 0.0015050164656713605, 0.0040573603473603725, 0.006043725647032261, 0.0010041780769824982, 0.0018228180706501007]]	[0.41384, 0.2994, 0.54382, 0.1676128, 0.021703999999999946]	0
0	[0, 0, 0]	 Yeah. I hope she can kick his ass.  I'm gonna get a new band-aid. Hey, how 'bout the time I cut the legs off your Malibu Ken?  That was you?	<pad>	 Yeah. I hope she can kick his ass. I'm gonna get a new band-aid. Hey, how 'bout the time I cut the legs off your Malibu Ken? That was you?	[[0.05276920273900032, 0.3389173150062561, 0.014282374642789364, 0.28194406628608704, 0.021536896005272865, 0.28206178545951843, 0.008488352410495281], [0.8788260221481323, 0.03228075057268143, 0.0024166724178940058, 0.03555882349610329, 0.021673884242773056, 0.02243608608841896, 0.00680766673758626], [0.7545653581619263, 0.06798293441534042, 0.1373385637998581, 0.018255798146128654, 0.013068840838968754, 0.0011242908658459783, 0.007664231583476067]]	[0.44115538461538456, 0.3121430769230769, 0.5679715384615385, 0.16875180000000004, 0.01854976923076923]	0
0	[0]	 Oh, that is so unfortunate.	<pad>	 Oh, that is so unfortunate.	[[0.06253024935722351, 0.08006036281585693, 0.01281973347067833, 0.03275344893336296, 0.787956178188324, 0.01689220406115055, 0.006987885106354952]]	[0.44015928571428575, 0.3006885714285714, 0.49976571428571426, 0.12648029285714285, 0.03277074999999996]	0
0	[0]	 Guys, hurry up! The flight leaves in four hours! It could take time to get a taxi! There could be traffic! The plane could leave early! When we get to London, there could be a line at customs! Come on!! (She runs back to her apartment.)	<pad>	 Guys, hurry up! The flight leaves in four hours! It could take time to get a taxi! There could be traffic! The plane could leave early! When we get to London, there could be a line at customs! Come on!! (She runs back to her apartment.)	[[0.01832137443125248, 0.09394806623458862, 0.1187216192483902, 0.10722717642784119, 0.1674567013978958, 0.014258770272135735, 0.4800662696361542]]	[0.5047659999999999, 0.388992, 0.688402, 0.23006722000000002, 0.048444099999999934]	0
0	[0]	 No, no, I am against innocent trees being cut down in their prime, and their, their corpses grotesquely dressed in like tinsel and twinkly lights. (to Joey) Hey, how do you sleep at night?	<pad>	 No, no, I am against innocent trees being cut down in their prime, and their, their corpses grotesquely dressed in like tinsel and twinkly lights. (to Joey) Hey, how do you sleep at night?	[[0.3220837414264679, 0.06911679357290268, 0.0033637001179158688, 0.1630314737558365, 0.13787396252155304, 0.2802227735519409, 0.024307478219270706]]	[0.39876599999999995, 0.305104, 0.536426, 0.17660721999999998, 0.03845609999999999]	0
0	[1]	 ...and then Zana, just let one rip!! (laughs histerically)	 ...and then Zana, just let one rip!! (laughs histerically)	<pad>	[[0.00526403309777379, 0.9775855541229248, 0.00850501749664545, 0.006333446130156517, 0.0007497620536014438, 0.0005576170515269041, 0.0010045634116977453]]	[0.4801949999999998, 0.34502999999999995, 0.6172783333333334, 0.18580398333333345, 0.02787825000000005]	1
0	[0, 1]	 (rushing in) Hey! Joey Tribbiani! I'm here! I'm here!  Calm down, we got time, we're running a little late.	 Calm down, we got time, we're running a little late.	 (rushing in) Hey! Joey Tribbiani! I'm here! I'm here!	[[0.019932370632886887, 0.8774481415748596, 0.056540753692388535, 0.028009334579110146, 0.006337110884487629, 0.0009870082139968872, 0.010745224542915821], [0.9836645722389221, 0.009544146247208118, 0.0004338368307799101, 0.003560334676876664, 0.0015967523213475943, 0.0003045171906705946, 0.0008957857498899102]]	[0.47152076923076913, 0.3214723076923076, 0.5498453846153846, 0.14306353076923078, 0.02792611538461537]	1
0	[0, 0]	 I wasn't- I mean, I-  Y'know, of all my friends, no-one knows the crap I go through with my mom more than you.	<pad>	 I wasn't- I mean, I- Y'know, of all my friends, no-one knows the crap I go through with my mom more than you.	[[0.2650452256202698, 0.42140090465545654, 0.029328083619475365, 0.0881170779466629, 0.0832839384675026, 0.002391084097325802, 0.11043373495340347], [0.39708608388900757, 0.00935785099864006, 0.0008955553639680147, 0.0923088788986206, 0.4811326265335083, 0.00896543636918068, 0.010253531858325005]]	[0.38741500000000006, 0.26689, 0.509725, 0.15053805000000003, 0.0015452499999999425]	0
0	[0, 1, 0, 1]	 Gee, Monica, what's in the bag?  I don't know, Chandler. Let's take a look.  Oh, it's like a skit.  Why, it's dinner for six. 5 steaks, and an eggplant for Phoebe.	 I don't know, Chandler. Let's take a look. Why, it's dinner for six. 5 steaks, and an eggplant for Phoebe.	 Gee, Monica, what's in the bag? Oh, it's like a skit.	[[0.6526026725769043, 0.20955048501491547, 0.10134291648864746, 0.024091113358736038, 0.005163373425602913, 0.001493313116952777, 0.005756232887506485], [0.9719589948654175, 0.007694733329117298, 0.0005986500764265656, 0.012945777736604214, 0.004113680683076382, 0.0007902433862909675, 0.0018978469306603074], [0.8365126848220825, 0.1458268016576767, 0.001707182265818119, 0.006176857277750969, 0.006657328922301531, 0.0012022219598293304, 0.0019169497536495328], [0.9147750735282898, 0.07175163179636002, 0.0010110096773132682, 0.006629111245274544, 0.0031276026275008917, 0.0016674851067364216, 0.001038055750541389]]	[0.5197791999999999, 0.3555719999999999, 0.6019815999999999, 0.15604926399999997, 0.03423951999999991]	2
0	[0, 0, 0]	 Oh, I am, my side still hurts from when you crashed into me yesterday.  Oh God, I'm so sorry.  I know.	<pad>	 Oh, I am, my side still hurts from when you crashed into me yesterday. Oh God, I'm so sorry. I know.	[[0.9610729217529297, 0.012287029065191746, 0.002865947550162673, 0.007506463211029768, 0.010329477488994598, 0.002491872990503907, 0.0034461829345673323], [0.011311993934214115, 0.03376372903585434, 0.01585959643125534, 0.02295042760670185, 0.8519923090934753, 0.012209196574985981, 0.05191279202699661], [0.4823417663574219, 0.0588960275053978, 0.0018980669556185603, 0.020367776975035667, 0.4305713176727295, 0.00314409495331347, 0.0027808675076812506]]	[0.4820534999999999, 0.33073300000000005, 0.5548390000000001, 0.14332684500000004, 0.03459322500000006]	0
1	[0]	 He says he was too.	<pad>	 He says he was too.	[[0.45931047201156616, 0.0061704134568572044, 0.0018969631055369973, 0.02073923870921135, 0.5077732801437378, 0.001649297191761434, 0.002460316987708211]]	[0.5871933333333332, 0.40901999999999994, 0.6856033333333332, 0.18298953333333332, 0.046394333333333315]	0
0	[0, 0, 0]	" (whines ""No."") That's not true!  She's right! You have to stop!  What? No! No, I'm not stopping. I'm Red Ross!"	<pad>	" (whines ""No."") That's not true! She's right! You have to stop! What? No! No, I'm not stopping. I'm Red Ross!"	[[0.024444667622447014, 0.06134621798992157, 0.020291613414883614, 0.5868939161300659, 0.25426292419433594, 0.009861521422863007, 0.042899198830127716], [0.05474719777703285, 0.07218620926141739, 0.02708437480032444, 0.4403006434440613, 0.1973675638437271, 0.02690286748111248, 0.18141116201877594], [0.04816165566444397, 0.15094977617263794, 0.0694265216588974, 0.6955286264419556, 0.013950971886515617, 0.002805201103910804, 0.019177233800292015]]	[0.45818363636363635, 0.32464000000000004, 0.5749021212121213, 0.16731333939393947, 0.026407000000000014]	0
1	[0, 1, 0, 1]	 Aww man! I can't believe I locked myself out again! (He knocks on the door.)  Hang on buddy! (He goes over and unlocks the door and opens it to reveal a fully furnished apartment.)  (rushing in) Oh my God! What happened here? Did you do all this?  I sure did.	 Hang on buddy! (He goes over and unlocks the door and opens it to reveal a fully furnished apartment.) I sure did.	 Aww man! I can't believe I locked myself out again! (He knocks on the door.) (rushing in) Oh my God! What happened here? Did you do all this?	[[0.005086028017103672, 0.1175108477473259, 0.24571670591831207, 0.2865537106990814, 0.2387935370206833, 0.05543798208236694, 0.05090123042464256], [0.10783335566520691, 0.8590395450592041, 0.013571028597652912, 0.014795251190662384, 0.0014914590865373611, 0.0014907026197761297, 0.0017786432290449739], [0.0030320375226438046, 0.020894823595881462, 0.9450846314430237, 0.009465891867876053, 0.008016889914870262, 0.0027427778113633394, 0.010762964375317097], [0.4793010950088501, 0.3611167073249817, 0.00338821136392653, 0.09460140764713287, 0.058127470314502716, 0.0015720060328021646, 0.0018932216335088015]]	[0.5072284210526317, 0.3735242105263159, 0.6550402631578949, 0.20245462105263165, 0.040666526315789486]	2
0	[1]	 Hey, Mon, if you were hoping to sleep with Joshua the first time tonight, which one of these would you want to be wearing. (She's holding two frilly, lace nighties.)	 Hey, Mon, if you were hoping to sleep with Joshua the first time tonight, which one of these would you want to be wearing. (She's holding two frilly, lace nighties.)	<pad>	[[0.8870506882667542, 0.09217505902051926, 0.0056687272153794765, 0.006293163634836674, 0.002999786287546158, 0.0032544536516070366, 0.002558001782745123]]	[0.47645076923076934, 0.3287815384615385, 0.5508692307692309, 0.14396201538461542, 0.0357269999999999]	1
0	[0, 0]	 What's wrong Mon?  Ohh, everybody at the restaurant still hates me.	<pad>	 What's wrong Mon? Ohh, everybody at the restaurant still hates me.	[[0.7569462656974792, 0.012370189651846886, 0.013773897662758827, 0.017382323741912842, 0.18651100993156433, 0.003185856621712446, 0.0098303547129035], [0.029334183782339096, 0.13535495102405548, 0.005543245933949947, 0.047446273267269135, 0.6398999691009521, 0.08307316154241562, 0.059348154813051224]]	[0.47282142857142856, 0.3534885714285715, 0.6276878571428572, 0.2006960714285715, 0.03780107142857142]	0
0	[1]	 Wow! There's a lot I didn't know about vomit. (The duck comes to the door of the bathroom, quacking.) (To the duck) In a minute. (The duck goes back into the bathroom.)	 Wow! There's a lot I didn't know about vomit. (The duck comes to the door of the bathroom, quacking.) (To the duck) In a minute. (The duck goes back into the bathroom.)	<pad>	[[0.14698338508605957, 0.47951453924179077, 0.16397713124752045, 0.060193125158548355, 0.03949916362762451, 0.08605431765317917, 0.023778434842824936]]	[0.4745007894736841, 0.3298531578947368, 0.5550060526315789, 0.14807079210526314, 0.03613948684210527]	1
0	[0, 0]	 Okay, we could still make dinner if we skipped the appetisers and asked for our check right away.  But, we can't go now. It looks like Rachel's gonna put on a skit.	<pad>	 Okay, we could still make dinner if we skipped the appetisers and asked for our check right away. But, we can't go now. It looks like Rachel's gonna put on a skit.	[[0.9604209065437317, 0.026473529636859894, 0.0011114057851955295, 0.0060979342088103294, 0.0026467854622751474, 0.001196639146655798, 0.002052825875580311], [0.8844202756881714, 0.08682754635810852, 0.0025318411644548178, 0.005785565357655287, 0.016106972470879555, 0.00158684141933918, 0.0027410448528826237]]	[0.59629, 0.39008, 0.64693, 0.1462643, 0.033641500000000046]	0
1	[1]	 Please. This is so your fault.	 Please. This is so your fault.	<pad>	[[0.08723080903291702, 0.1388072818517685, 0.008312394842505455, 0.26914048194885254, 0.2452942281961441, 0.2300703227519989, 0.021144572645425797]]	[0.4802358333333333, 0.3559066666666667, 0.6369916666666666, 0.20198217500000007, 0.0343117083333333]	1
0	[0]	 No way!	<pad>	 No way!	[[0.03806589916348457, 0.11935064196586609, 0.5728394985198975, 0.14763249456882477, 0.04391542077064514, 0.04867759719491005, 0.02951839007437229]]	[0.4728528571428571, 0.33253428571428567, 0.5848485714285714, 0.16680284285714292, 0.027479928571428613]	0
1	[0, 0]	 Guys? There's a somebody I'd like you to meet.  Oooh!	<pad>	 Guys? There's a somebody I'd like you to meet. Oooh!	[[0.9739471673965454, 0.01797177456319332, 0.0010149675654247403, 0.0036175257991999388, 0.0019057431491091847, 0.00031318439869210124, 0.0012296461500227451], [0.012966413050889969, 0.04773200675845146, 0.891734778881073, 0.021660972386598587, 0.00950226653367281, 0.0029112049378454685, 0.013492442667484283]]	[0.51651, 0.3779, 0.64828, 0.1947017, 0.0461685]	0
1	[0, 1, 0]	 Man. Can you believe he's only had sex with one woman?  I think it's great. Y'know, it's sweet, it's romantic...  Really?	 I think it's great. Y'know, it's sweet, it's romantic...	 Man. Can you believe he's only had sex with one woman? Really?	[[0.009043408557772636, 0.013806993141770363, 0.9334713816642761, 0.016816992312669754, 0.008898597210645676, 0.015347768552601337, 0.002614904660731554], [0.06884650141000748, 0.9199339151382446, 0.0008075234945863485, 0.0065279752016067505, 0.0023826351389288902, 0.000912316667381674, 0.0005889965686947107], [0.5913378596305847, 0.03695349767804146, 0.2776353359222412, 0.07030943036079407, 0.013762843795120716, 0.001606179983355105, 0.008394883945584297]]	[0.5336990909090908, 0.38177636363636364, 0.6613795454545455, 0.19219657272727278, 0.039374227272727214]	1
0	[0, 0, 0, 0]	 Ooh, sorry. Um, and, and then you put your arms around me. And then you put your arms around me. (He does so) And, um, and then you tell me that you love me and you'll never forget me.  I'll never forget you.  And then you say that it's almost midnight and you have to go because you don't wanna start the new year with me if you can't finish it. (They kiss) I'm gonna miss you. You scientist guy.  (on TV) Hi, this is Dick Clark, live in Times Square. We're in a virtual snowstorm of confetti here in Times Square...	<pad>	 Ooh, sorry. Um, and, and then you put your arms around me. And then you put your arms around me. (He does so) And, um, and then you tell me that you love me and you'll never forget me. I'll never forget you. And then you say that it's almost midnight and you have to go because you don't wanna start the new year with me if you can't finish it. (They kiss) I'm gonna miss you. You scientist guy. (on TV) Hi, this is Dick Clark, live in Times Square. We're in a virtual snowstorm of confetti here in Times Square...	[[0.13633613288402557, 0.827300488948822, 0.002490553306415677, 0.004732662346214056, 0.024464769288897514, 0.0010019843466579914, 0.003673359751701355], [0.3105441629886627, 0.4714638888835907, 0.001928368117660284, 0.020020391792058945, 0.19260689616203308, 0.0015389121836051345, 0.001897302339784801], [0.057458650320768356, 0.5344122648239136, 0.003181018168106675, 0.012366396375000477, 0.38537201285362244, 0.003473876975476742, 0.003735756268724799], [0.020691152662038803, 0.9660182595252991, 0.0024219313636422157, 0.007467722054570913, 0.001683921436779201, 0.0005850527668371797, 0.0011319840559735894]]	[0.5338975675675675, 0.3814113513513513, 0.665064054054054, 0.19388920810810814, 0.0371927972972973]	0
0	[0, 0, 0]	 Here you go.  Great! All right, so I'll call you later.  Great! (leaves)	<pad>	 Here you go. Great! All right, so I'll call you later. Great! (leaves)	[[0.9708922505378723, 0.010797870345413685, 0.0006324235000647604, 0.01376143004745245, 0.002809376223012805, 0.0006698491051793098, 0.00043682375689968467], [0.5784809589385986, 0.38529735803604126, 0.0031417764257639647, 0.02149190753698349, 0.008915910497307777, 0.000631264760158956, 0.0020408923737704754], [0.39078301191329956, 0.20720086991786957, 0.006602861452847719, 0.3474614918231964, 0.03500733897089958, 0.004815724212676287, 0.008128697983920574]]	[0.45622826086956514, 0.3314017391304348, 0.598318695652174, 0.18479423913043483, 0.02629467391304352]	0
0	[0, 0, 0]	 We've only been going out for a couple of weeks, do you think I gotta get her something?  Yeah!  Yes, you have to get her something, and it should be something really nice.	<pad>	 We've only been going out for a couple of weeks, do you think I gotta get her something? Yeah! Yes, you have to get her something, and it should be something really nice.	[[0.6844642162322998, 0.1005774512887001, 0.057032618671655655, 0.02375943399965763, 0.03903290629386902, 0.007813375443220139, 0.08731994777917862], [0.06566254049539566, 0.571017324924469, 0.2521168291568756, 0.09504017233848572, 0.008529743179678917, 0.0014854026958346367, 0.006147925276309252], [0.9035480618476868, 0.06467051059007645, 0.0019780402071774006, 0.01381358876824379, 0.010084426961839199, 0.0021394456271082163, 0.003765950445085764]]	[0.5892649999999999, 0.429128, 0.737791, 0.22013855000000004, 0.05069075000000001]	0
1	[1, 0, 1, 0]	 It just doesn't...feel like we're breaking up.  No, we are. I'm sad.  Okay.  (answering the phone) Yes. (listens) Uh, can't you wait until tomorrow? (listens) All right. (hangs up) Unbelievable!!	 It just doesn't...feel like we're breaking up. Okay.	 No, we are. I'm sad. (answering the phone) Yes. (listens) Uh, can't you wait until tomorrow? (listens) All right. (hangs up) Unbelievable!!	[[0.09850218892097473, 0.015189072117209435, 0.007337898015975952, 0.013936016708612442, 0.8456588983535767, 0.0032489094883203506, 0.016126995906233788], [0.04661402478814125, 0.005119617097079754, 0.0008119646809063852, 0.007768796756863594, 0.9346338510513306, 0.0023253450635820627, 0.002726386534050107], [0.9796115756034851, 0.005158213432878256, 0.0006312075420282781, 0.008985383436083794, 0.004630297422409058, 0.0005601129378192127, 0.0004231923376210034], [0.015757886692881584, 0.16425089538097382, 0.04694460704922676, 0.6173797249794006, 0.05791100114583969, 0.07713661342859268, 0.020619260147213936]]	[0.47313562500000006, 0.32199187500000004, 0.551784375, 0.14329243125, 0.02719434374999996]	2
0	[0]	 Oops, sorry. Listen, we-we have to have a party tonight! Actually, we have to have one in five minutes, so everybody cancel your plans.	<pad>	 Oops, sorry. Listen, we-we have to have a party tonight! Actually, we have to have one in five minutes, so everybody cancel your plans.	[[0.5856748819351196, 0.286193311214447, 0.01295461319386959, 0.025803251191973686, 0.0621182918548584, 0.002487150952219963, 0.024768533185124397]]	[0.41385000000000005, 0.2964, 0.5343, 0.1609095, 0.021697499999999925]	0
0	[0, 0, 0]	 I can't believe you really walk alone here! I mean, you hear such stories about New York.  No, it's really not that bad. I mean, I-I for one, feel perfectly safe.  Help! Help!! Help! Help!!	<pad>	 I can't believe you really walk alone here! I mean, you hear such stories about New York. No, it's really not that bad. I mean, I-I for one, feel perfectly safe. Help! Help!! Help! Help!!	[[0.008657620288431644, 0.036783572286367416, 0.9299900531768799, 0.011598657816648483, 0.006410377100110054, 0.003414810635149479, 0.0031450011301785707], [0.9205112457275391, 0.049800511449575424, 0.0015428169863298535, 0.00868344958871603, 0.010932357981801033, 0.0016090563731268048, 0.0069206273183226585], [0.03625216707587242, 0.11884726583957672, 0.09515228122472763, 0.09845084697008133, 0.07990432530641556, 0.01587766408920288, 0.555515468120575]]	[0.573856, 0.379762, 0.641142, 0.15306452000000004, 0.030325599999999953]	0
0	[1]	 Hey.	 Hey.	<pad>	[[0.9750380516052246, 0.006097603589296341, 0.000790140125900507, 0.011862053535878658, 0.005280597601085901, 0.0005459849489852786, 0.0003855136164929718]]	[0.41180434782608694, 0.3180252173913044, 0.5880613043478262, 0.2024545652173914, 0.028950217391304323]	1
