labels	dialog_state	sent	utterance	context	Emoberta_softmax	VAD_personality	dialog_state_sum
0	[0, 0, 0, 0, 0, 1, 0, 1, 0]	 Oh, oh, this is good, this is really good.  I know, I know, it's, it's almost...[turns around, sees Chandler and Joey] What do you say we go take a walk, just us, not them?  Let me get my coat.  Ok. No, hey, whoa, whoa, I'll get your coat. [Ross leaves.]  Ok, he's goin' to get my coat. He's goin' to get my coat. Oh my god, you guys. I can't believe this. This is unbelievable. [notices Chandler's computer screen] What's that?  [nervous] What? Nothing. [Chandler closes up the laptop computer screen.]  What's that? What? I saw my name. What is it?  No, no, see? See? [the printer starts to run] Hey, it's printing. [to Joey, rattled] Hey, it's printing! [Chandler rips off the sheet of paper from the printer.]  Well what is it? Let me see. [Ross walks back in, Rachel's coat in hand.]	 [nervous] What? Nothing. [Chandler closes up the laptop computer screen.] No, no, see? See? [the printer starts to run] Hey, it's printing. [to Joey, rattled] Hey, it's printing! [Chandler rips off the sheet of paper from the printer.]	 Oh, oh, this is good, this is really good. I know, I know, it's, it's almost...[turns around, sees Chandler and Joey] What do you say we go take a walk, just us, not them? Let me get my coat. Ok. No, hey, whoa, whoa, I'll get your coat. [Ross leaves.] Ok, he's goin' to get my coat. He's goin' to get my coat. Oh my god, you guys. I can't believe this. This is unbelievable. [notices Chandler's computer screen] What's that? What's that? What? I saw my name. What is it? Well what is it? Let me see. [Ross walks back in, Rachel's coat in hand.]	[[0.010221768170595169, 0.970164954662323, 0.012541571632027626, 0.0034805138129740953, 0.0014251519460231066, 0.0010820277966558933, 0.0010839472524821758], [0.8519511818885803, 0.05627056211233139, 0.0007042804500088096, 0.005568852182477713, 0.07909250259399414, 0.00117117865011096, 0.005241365637630224], [0.9441077709197998, 0.008530749939382076, 0.0005137718399055302, 0.03888935223221779, 0.005896715447306633, 0.0007054860470816493, 0.0013561055529862642], [0.29695266485214233, 0.4820247292518616, 0.14479738473892212, 0.05065951123833656, 0.012462101876735687, 0.0018889575731009245, 0.01121462695300579], [0.006604138296097517, 0.728244960308075, 0.23815464973449707, 0.014147821813821793, 0.006419093813747168, 0.0019511430291458964, 0.004478146322071552], [0.675395131111145, 0.07506788522005081, 0.01236679032444954, 0.028949175029993057, 0.04473165050148964, 0.001402230467647314, 0.16208724677562714], [0.028511840850114822, 0.22454147040843964, 0.7109567523002625, 0.0223609060049057, 0.007489742711186409, 0.0010287980549037457, 0.00511052506044507], [0.036386724561452866, 0.7695226669311523, 0.1278170645236969, 0.05359547957777977, 0.005232945550233126, 0.001319156028330326, 0.006125879008322954], [0.9426459074020386, 0.030729323625564575, 0.007122287061065435, 0.009023391641676426, 0.003806021064519882, 0.0008408507565036416, 0.005832182243466377]]	[0.41670000000000007, 0.3024678048780488, 0.5293526829268292, 0.15933168292682928, 0.031161585365853617]	2
0	[1, 1, 1, 1, 1, 1, 1, 1]	" (singing) ""...fuchsia and mauvvve. Those are the 66 colours of my bedroommmm."" (applause) Thank you, thank you. Ohh, and I invite you to count the colours in your bedroom. (Sees that Phoebe Sr. has entered, and to her) Except for you. You go away.  I'll go in a second, I-I just wanted to tell you that there hasn't been a day where I didn't regret giving you up.  Okay, bye.  No, I'm not done. I-I-I just want you to know that I, the reason I didn't look you up was, well I was afraid that you'd react, just well like, the way, the way you're reacting right now, and can't we just, y'know, start from here?  No.  Sorry. But just one last thing. Y'know you came looking for family. I'm family, I'm it. Now, now I'm done. (starts to leave)  But, it's not like we're losing anything. Y'know?  Yeah, I guess you're right."	" (singing) ""...fuchsia and mauvvve. Those are the 66 colours of my bedroommmm."" (applause) Thank you, thank you. Ohh, and I invite you to count the colours in your bedroom. (Sees that Phoebe Sr. has entered, and to her) Except for you. You go away. I'll go in a second, I-I just wanted to tell you that there hasn't been a day where I didn't regret giving you up. Okay, bye. No, I'm not done. I-I-I just want you to know that I, the reason I didn't look you up was, well I was afraid that you'd react, just well like, the way, the way you're reacting right now, and can't we just, y'know, start from here? No. Sorry. But just one last thing. Y'know you came looking for family. I'm family, I'm it. Now, now I'm done. (starts to leave) But, it's not like we're losing anything. Y'know? Yeah, I guess you're right."	<pad>	[[0.01784423738718033, 0.9720215201377869, 0.0013059841003268957, 0.006667030043900013, 0.0011419972870498896, 0.0005803964450024068, 0.00043870200170204043], [0.08187786489725113, 0.005174272693693638, 0.0008025404531508684, 0.010961511172354221, 0.8954775333404541, 0.0012815854279324412, 0.004424641840159893], [0.9754491448402405, 0.009058630093932152, 0.0007283337181434035, 0.0058678206987679005, 0.007158981636166573, 0.0010438233148306608, 0.0006933179683983326], [0.7572144269943237, 0.048140864819288254, 0.002306827576830983, 0.03167833015322685, 0.12287574261426926, 0.0025549614802002907, 0.03522885590791702], [0.9683884978294373, 0.007229580543935299, 0.0009592963615432382, 0.014688631519675255, 0.007652930449694395, 0.000616618839558214, 0.0004645489971153438], [0.29992982745170593, 0.04284517467021942, 0.0008736795862205327, 0.5116027593612671, 0.12925800681114197, 0.01291374210268259, 0.0025767625775188208], [0.9559865593910217, 0.017668675631284714, 0.0006108894012868404, 0.008644026704132557, 0.012048696167767048, 0.002913001226261258, 0.002128233667463064], [0.6171209216117859, 0.0753834992647171, 0.0020694038830697536, 0.02379879169166088, 0.274811714887619, 0.0048403809778392315, 0.0019752972293645144]]	[0.5318566666666668, 0.35193703703703705, 0.5840218518518517, 0.136285448148148, 0.032498722222222165]	8
0	[1, 0, 0, 1, 0, 0]	 Hi, guys.  Hi! Phoebe. (Both Monica and her try to move out of Phoebe's way.)  Hi Phoebe.  I-I wanted to apologise if I-y'know seemed a tad edgy yesterday at my shower. Y'know it's just the hormones, y'know.  No we...  Hormones.	 Hi, guys. I-I wanted to apologise if I-y'know seemed a tad edgy yesterday at my shower. Y'know it's just the hormones, y'know.	 Hi! Phoebe. (Both Monica and her try to move out of Phoebe's way.) Hi Phoebe. No we... Hormones.	[[0.9779755473136902, 0.008035842329263687, 0.0007682936848141253, 0.003393862396478653, 0.00782261323183775, 0.001234127557836473, 0.0007695688982494175], [0.5652979016304016, 0.283171147108078, 0.05125318095088005, 0.06288313120603561, 0.013614794239401817, 0.0033694272860884666, 0.02041040174663067], [0.97870934009552, 0.008098945952951908, 0.0006496530259028077, 0.00720541225746274, 0.0041706799529492855, 0.0005804544780403376, 0.0005856121424585581], [0.6659138202667236, 0.04506504908204079, 0.004268551245331764, 0.01796506904065609, 0.22189031541347504, 0.005605069920420647, 0.03929208219051361], [0.9593702554702759, 0.02378629893064499, 0.001596731599420309, 0.009307881817221642, 0.004272677935659885, 0.00039874628419056535, 0.0012672747252508998], [0.9056015610694885, 0.03542276471853256, 0.0015728232683613896, 0.03605187311768532, 0.017173925414681435, 0.00279154721647501, 0.001385625684633851]]	[0.5032152, 0.3487824, 0.6051824, 0.165562184, 0.029684519999999937]	2
1	[1, 0, 1]	 Don't worry about it already. Things happen.  So, you're not mad at me for getting fired and everything?  Joey, look at me, look at me. Do I have lipstick on my teeth?	 Don't worry about it already. Things happen. Joey, look at me, look at me. Do I have lipstick on my teeth?	 So, you're not mad at me for getting fired and everything?	[[0.7013803720474243, 0.01724611595273018, 0.0010731619549915195, 0.0303335003554821, 0.2392164170742035, 0.0019850146491080523, 0.00876548606902361], [0.06944319605827332, 0.09147193282842636, 0.06211350858211517, 0.05415578559041023, 0.6346715688705444, 0.0036070425994694233, 0.08453690260648727], [0.29935401678085327, 0.3471600413322449, 0.12753629684448242, 0.07251790910959244, 0.07743345946073532, 0.029251068830490112, 0.04674721881747246]]	[0.5178799999999999, 0.37528090909090905, 0.6667972727272726, 0.2025636909090909, 0.033981636363636436]	2
0	[0, 0, 0, 0, 0]	 [She grabs the coffee cup on the table and licks the rim.] There you go, enjoy your coffee.  That was there when I got here. [Takes a bite of his muffin.]  [enters] Hey you guys, you will never guess who's coming to New York.  [Chandler tries to come back with a smart-ass remark but can't swallow the muffin.] Quick, Phoebe, tell us before he can swallow.  Oh ok, Ryan, that guy I went out with, who's in the Navy. [Chandler is visibly upset]	<pad>	 [She grabs the coffee cup on the table and licks the rim.] There you go, enjoy your coffee. That was there when I got here. [Takes a bite of his muffin.] [enters] Hey you guys, you will never guess who's coming to New York. [Chandler tries to come back with a smart-ass remark but can't swallow the muffin.] Quick, Phoebe, tell us before he can swallow. Oh ok, Ryan, that guy I went out with, who's in the Navy. [Chandler is visibly upset]	[[0.6167069673538208, 0.3377956748008728, 0.002247928874567151, 0.028790466487407684, 0.003886099671944976, 0.009025363251566887, 0.0015475506661459804], [0.912769079208374, 0.03210433945059776, 0.001315352856181562, 0.029470179229974747, 0.02253103256225586, 0.0012558925664052367, 0.000554173078853637], [0.01943976618349552, 0.9155601859092712, 0.05446111410856247, 0.00613435311242938, 0.0015620402991771698, 0.0006618192419409752, 0.002180676907300949], [0.8114115595817566, 0.10274786502122879, 0.0062052058055996895, 0.013482246547937393, 0.039390455931425095, 0.004734616726636887, 0.02202814817428589], [0.5837715268135071, 0.02051476389169693, 0.002858176361769438, 0.020082538947463036, 0.3481490910053253, 0.003296365961432457, 0.02132747508585453]]	[0.40101117647058826, 0.3041541176470588, 0.5468829411764706, 0.18031984117647065, 0.03175273529411765]	0
0	[0, 0, 0, 0, 0, 1, 0, 1]	 And for you?  Um, I'm gonna have a cup of the cucumber soup, and, um, take care.  I will have the uh, Cajun catfish.  Anything else?  Yes, how 'bout a verse of Killing Me Softly. You're gonna sneeze on my fish, aren't you?  (using calculator) Plus tip, divided by six. Ok, everyone owes 28 bucks.  Um, everyone?  Oh, you're right, I'm sorry.	 (using calculator) Plus tip, divided by six. Ok, everyone owes 28 bucks. Oh, you're right, I'm sorry.	 And for you? Um, I'm gonna have a cup of the cucumber soup, and, um, take care. I will have the uh, Cajun catfish. Anything else? Yes, how 'bout a verse of Killing Me Softly. You're gonna sneeze on my fish, aren't you? Um, everyone?	[[0.9755210280418396, 0.009828387759625912, 0.0021465278696268797, 0.007672770414501429, 0.0038698662538081408, 0.0003806932654697448, 0.000580806634388864], [0.93658846616745, 0.00821639783680439, 0.0004982665413990617, 0.005009927321225405, 0.0447336845099926, 0.0013744288589805365, 0.0035787695087492466], [0.9593603014945984, 0.03101757913827896, 0.00040377708501182497, 0.004244547802954912, 0.0026930978056043386, 0.0014006058918312192, 0.0008801002986729145], [0.9315187931060791, 0.016597742214798927, 0.011783391237258911, 0.028745464980602264, 0.006691815331578255, 0.0005404170951806009, 0.004122200421988964], [0.46372124552726746, 0.2654513716697693, 0.003145806957036257, 0.07722117006778717, 0.05772608146071434, 0.11595088988542557, 0.01678340509533882], [0.9569376111030579, 0.014145628549158573, 0.0007291395450010896, 0.02157953381538391, 0.002730727894231677, 0.0028664860874414444, 0.0010107738198712468], [0.9805132746696472, 0.006449142936617136, 0.0025414039846509695, 0.004426660481840372, 0.0020973803475499153, 0.0002723881625570357, 0.0036995536647737026], [0.10085603594779968, 0.027154481038451195, 0.002964992308989167, 0.015803556889295578, 0.8416469097137451, 0.005608501844108105, 0.005965503863990307]]	[0.45529157894736827, 0.342578947368421, 0.6071115789473683, 0.19582641052631583, 0.03826047368421048]	2
0	[0, 0, 0, 0]	 I say, Drew! Are you seeing anybody right now? (Drew looks at him) Og-ee-op, I'm not asking for me, I'm... I mean... No, I'm-I'm not gay, I'm not asking you out. I'm not-I'm not-I'm not gay!  I didn't think you were gay. I do now.  See my friend-my friend, Rachel, she wants to be set up.  Ahh, I just got out of a big relationship, I'm not looking for any thing serious.	<pad>	 I say, Drew! Are you seeing anybody right now? (Drew looks at him) Og-ee-op, I'm not asking for me, I'm... I mean... No, I'm-I'm not gay, I'm not asking you out. I'm not-I'm not-I'm not gay! I didn't think you were gay. I do now. See my friend-my friend, Rachel, she wants to be set up. Ahh, I just got out of a big relationship, I'm not looking for any thing serious.	[[0.06209169700741768, 0.09427686780691147, 0.02336782217025757, 0.25341489911079407, 0.14241556823253632, 0.014202804304659367, 0.4102303385734558], [0.35702845454216003, 0.4351801872253418, 0.15375648438930511, 0.024768875911831856, 0.019527176395058632, 0.004729168489575386, 0.005009619053453207], [0.8691205978393555, 0.0960700735449791, 0.0034138199407607317, 0.01564432680606842, 0.007721195928752422, 0.0023098369129002094, 0.005720189306885004], [0.1704481989145279, 0.04238111898303032, 0.006290641147643328, 0.12585529685020447, 0.5979900360107422, 0.034885406494140625, 0.022149236872792244]]	[0.687666, 0.428924, 0.7163459999999999, 0.14197222, 0.022811099999999973]	0
0	[0, 0, 0, 0, 0]	 - and there's five hundred extra dollars in my account.  Oh, Satan's minions at work again...  Yes, 'cause now I have to go down there, and deal with them.  What are you talking about? Keep it!  It's not mine, I didn't earn it, if I kept it, it would be like stealing.	<pad>	 - and there's five hundred extra dollars in my account. Oh, Satan's minions at work again... Yes, 'cause now I have to go down there, and deal with them. What are you talking about? Keep it! It's not mine, I didn't earn it, if I kept it, it would be like stealing.	[[0.18876951932907104, 0.23681515455245972, 0.03425156697630882, 0.5188546776771545, 0.012435555458068848, 0.004338484723120928, 0.004535091575235128], [0.06975039094686508, 0.345325767993927, 0.04027479141950607, 0.2937386929988861, 0.0438772514462471, 0.17956842482089996, 0.02746475115418434], [0.015637528151273727, 0.008998644538223743, 0.0015059761935845017, 0.4674718677997589, 0.47124502062797546, 0.01329496968537569, 0.0218458641320467], [0.017192289233207703, 0.0773409977555275, 0.3258901536464691, 0.5563275814056396, 0.009356547147035599, 0.007448859978467226, 0.006443602032959461], [0.007947235368192196, 0.005615739151835442, 0.0012656372273340821, 0.975115180015564, 0.0031102225184440613, 0.005663973744958639, 0.00128199253231287]]	[0.514075, 0.3538475, 0.60820125, 0.16242400000000004, 0.031292499999999945]	0
1	[0, 0, 0, 0, 0, 1, 0]	 What!?  You know what?  (getting angry) What!!?  Every day, you are becoming more and more like your mother.  Hello! Here we go!  This is a great place. How long have you lived here?  (as Monica) Thanks! I've been here about six years, and Rachel moved in a few months ago.	 This is a great place. How long have you lived here?	 What!? You know what? (getting angry) What!!? Every day, you are becoming more and more like your mother. Hello! Here we go! (as Monica) Thanks! I've been here about six years, and Rachel moved in a few months ago.	[[0.032870177179574966, 0.018229898065328598, 0.8923517465591431, 0.04499661177396774, 0.007167458068579435, 0.001024896278977394, 0.00335931358858943], [0.9309330582618713, 0.021197035908699036, 0.010928401723504066, 0.027566034346818924, 0.006313817575573921, 0.0017059569945558906, 0.001355731743387878], [0.007927210070192814, 0.052376750856637955, 0.5497180223464966, 0.369539737701416, 0.009054669179022312, 0.005363038741052151, 0.006020532455295324], [0.09414779394865036, 0.046164948493242264, 0.017826810479164124, 0.4252922832965851, 0.2257298082113266, 0.17762348055839539, 0.013214807957410812], [0.06772738695144653, 0.9069977402687073, 0.006302725989371538, 0.01454079058021307, 0.0016599700320512056, 0.0007313039968721569, 0.0020401044748723507], [0.42618975043296814, 0.5442072749137878, 0.012196064926683903, 0.008361214771866798, 0.005457810126245022, 0.0021549805533140898, 0.0014328471152111888], [0.45957931876182556, 0.5089547038078308, 0.008270365186035633, 0.01581135205924511, 0.005099139641970396, 0.0008540200651623309, 0.0014311327831819654]]	[0.58571, 0.41949090909090914, 0.7150572727272727, 0.20530479090909096, 0.04860213636363636]	1
1	[0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]	 Y'know what, I don't think we should listen to this anymore. (Goes to open the door)  (stopping him) What, what are you doing? You can't go out there.  Why not?! (to Chandler) I'm hungry.  Because they'll know we've been listening.  God! And to have to hear about it from Gunther!!  Come on! Like I wanted him to tell you, I ran all over the place trying to make sure that didn't happen!  Oh, that is so sweet. I think I'm falling in love with you all over again.  Y'know what, I think we can go out there. I mean they have more important things to worry about.  Yeah, we'll be fine.  Look Rachel, I wanted to tell you, I thought I should, I-I did, and then Chandler and Joey convinced me not to.  (handing Monica the wax) Wax the door shut, we're never leaving, ever.	 Come on! Like I wanted him to tell you, I ran all over the place trying to make sure that didn't happen! Look Rachel, I wanted to tell you, I thought I should, I-I did, and then Chandler and Joey convinced me not to.	 Y'know what, I don't think we should listen to this anymore. (Goes to open the door) (stopping him) What, what are you doing? You can't go out there. Why not?! (to Chandler) I'm hungry. Because they'll know we've been listening. God! And to have to hear about it from Gunther!! Oh, that is so sweet. I think I'm falling in love with you all over again. Y'know what, I think we can go out there. I mean they have more important things to worry about. Yeah, we'll be fine. (handing Monica the wax) Wax the door shut, we're never leaving, ever.	[[0.2647102475166321, 0.012697828933596611, 0.0010478186886757612, 0.636101484298706, 0.02498411200940609, 0.056212227791547775, 0.004246172029525042], [0.054091326892375946, 0.1473211944103241, 0.5387076139450073, 0.06720779836177826, 0.04645419120788574, 0.010746228508651257, 0.1354716569185257], [0.24774323403835297, 0.2784426808357239, 0.22358271479606628, 0.22060899436473846, 0.019313834607601166, 0.006521197501569986, 0.0037873289547860622], [0.6516707539558411, 0.018926797434687614, 0.0008961365674622357, 0.032278113067150116, 0.29187339544296265, 0.0017161648720502853, 0.00263872928917408], [0.005919084884226322, 0.07456046342849731, 0.19596222043037415, 0.2736113667488098, 0.24036885797977448, 0.1846572309732437, 0.024920742958784103], [0.03982383757829666, 0.8490217924118042, 0.04526832327246666, 0.035125769674777985, 0.015629509463906288, 0.003047409001737833, 0.012083332054316998], [0.004570470657199621, 0.984417200088501, 0.005409971810877323, 0.0024495471734553576, 0.0021010793279856443, 0.00045316515024751425, 0.0005984116578474641], [0.922826886177063, 0.02553422562777996, 0.0003032037056982517, 0.034695230424404144, 0.011403108946979046, 0.0034744548611342907, 0.0017628531204536557], [0.8395507335662842, 0.017126539722085, 0.0014028673758730292, 0.015397260896861553, 0.11615889519453049, 0.0019212475745007396, 0.008442415855824947], [0.5069176554679871, 0.12909524142742157, 0.00717257522046566, 0.022021783515810966, 0.3139555752277374, 0.0024089254438877106, 0.01842830516397953], [0.6518977284431458, 0.2148323357105255, 0.0015702075324952602, 0.09358514845371246, 0.023110678419470787, 0.010775270871818066, 0.004228692036122084]]	[0.4748524, 0.35312640000000006, 0.626615, 0.19855950800000002, 0.03700534]	2
1	[0, 0, 0, 0, 0]	 I called him.  Nooo.  Yes. Well I got his machine and I left a message. But it's okay, it's okay, it's okay, because you know it was like a casual, breezy message. It was breezy! Oh God, what if it wasn't breezy?  Well, how could it not be breezy, no, 'cause, you're, you're in such a breezy place.  Here, I got it. I'll will play my message for you guys, and you can tell me if it's breezy enough.	<pad>	 I called him. Nooo. Yes. Well I got his machine and I left a message. But it's okay, it's okay, it's okay, because you know it was like a casual, breezy message. It was breezy! Oh God, what if it wasn't breezy? Well, how could it not be breezy, no, 'cause, you're, you're in such a breezy place. Here, I got it. I'll will play my message for you guys, and you can tell me if it's breezy enough.	[[0.9427001476287842, 0.0059066410176455975, 0.0011851495364680886, 0.021313145756721497, 0.02719719335436821, 0.0004898029146715999, 0.001207838417030871], [0.4335838258266449, 0.4793495237827301, 0.008639958687126637, 0.059443242847919464, 0.011443826369941235, 0.004827549215406179, 0.002712088171392679], [0.08374208211898804, 0.0531790666282177, 0.016338448971509933, 0.0211334191262722, 0.2552032470703125, 0.008634086698293686, 0.5617696642875671], [0.8326913714408875, 0.13377617299556732, 0.0024588219821453094, 0.024220291525125504, 0.003215257776901126, 0.001993985380977392, 0.0016440805047750473], [0.9814401865005493, 0.012738813646137714, 0.00020051987667102367, 0.00365590606816113, 0.0010137726785615087, 0.00035298330476507545, 0.0005977925611659884]]	[0.51651, 0.3779, 0.64828, 0.1947017, 0.0461685]	0
1	[1, 0, 1, 0, 1, 0, 1]	 Hi.  Hi, sweetie!  Hello.  Hi, Ross.  Yeah, huh.  I've got some bad news.  What?	 Hi. Hello. Yeah, huh. What?	 Hi, sweetie! Hi, Ross. I've got some bad news.	[[0.9750205874443054, 0.0060794479213654995, 0.0008797444170340896, 0.012138725258409977, 0.004966495092958212, 0.0005111171049065888, 0.0004039580817334354], [0.020549554377794266, 0.9597681760787964, 0.006874700542539358, 0.0052224802784621716, 0.006097155623137951, 0.00047659818665124476, 0.0010111492592841387], [0.9753158688545227, 0.005928709637373686, 0.000831829383969307, 0.012140929698944092, 0.00488723861053586, 0.0005218321457505226, 0.0003737352089956403], [0.9843839406967163, 0.0032979713287204504, 0.000446779013145715, 0.005999170709401369, 0.004729952197521925, 0.0006946660578250885, 0.00044754298869520426], [0.7823134660720825, 0.0601603165268898, 0.039236076176166534, 0.053260013461112976, 0.046864476054906845, 0.008292930200695992, 0.009872806258499622], [0.32852187752723694, 0.013933587819337845, 0.004150806926190853, 0.015791747719049454, 0.613523542881012, 0.008632929995656013, 0.015445469878613949], [0.4358472526073456, 0.03348545357584953, 0.42549484968185425, 0.07523424923419952, 0.017714377492666245, 0.0026400212664157152, 0.00958393607288599]]	[0.4550121212121212, 0.3368527272727273, 0.5953600000000001, 0.1867341818181819, 0.03556757575757574]	4
1	[0, 0, 0]	 I call Monica's room!  You can't just call Monica's room.  Sure I can, standard shotgun rules, I'm sight of the room and I called it.	<pad>	 I call Monica's room! You can't just call Monica's room. Sure I can, standard shotgun rules, I'm sight of the room and I called it.	[[0.8208091259002686, 0.03995809331536293, 0.012979972176253796, 0.11605175584554672, 0.002515663392841816, 0.0013504598755389452, 0.0063349106349051], [0.8949341773986816, 0.009278194978833199, 0.004483854863792658, 0.08145850151777267, 0.0027715200558304787, 0.001026164973154664, 0.006047540809959173], [0.9031922817230225, 0.017390841618180275, 0.0005442311521619558, 0.0714547261595726, 0.004479413852095604, 0.0011562022846192122, 0.0017823332455009222]]	[0.46569249999999984, 0.33593500000000004, 0.5920141666666667, 0.1772456416666668, 0.03174737500000002]	0
1	[0, 1, 1, 0, 1, 0]	 Honey, you made the bed again. I told you, you don't have to do that. This isn't camp.  Ooh, then I guess the panty raid last night was totally uncalled for. Ok, I am going to take a shower and today I will be singing Jim Crochee's Leroy Brown. [He walks out of the bedroom and Monica starts to remake the bed.]  Monica... [He re-enters the bedroom and Monica jumps on the bed, trying to cover it.] Hey Mon, I have a question. Is Leroy the baddest man in the whole damn town or the fattest man in the whole damn town?  Baddest. Otherwise the song would be Fat Fat Leroy Brown.  What're you doing?  Just waiting for you sweetie.	 Ooh, then I guess the panty raid last night was totally uncalled for. Ok, I am going to take a shower and today I will be singing Jim Crochee's Leroy Brown. [He walks out of the bedroom and Monica starts to remake the bed.] Monica... [He re-enters the bedroom and Monica jumps on the bed, trying to cover it.] Hey Mon, I have a question. Is Leroy the baddest man in the whole damn town or the fattest man in the whole damn town? What're you doing?	 Honey, you made the bed again. I told you, you don't have to do that. This isn't camp. Baddest. Otherwise the song would be Fat Fat Leroy Brown. Just waiting for you sweetie.	[[0.008701684884727001, 0.003250567940995097, 0.0017856569029390812, 0.9538201689720154, 0.005412975791841745, 0.025471322238445282, 0.0015576269943267107], [0.4627823233604431, 0.3026180565357208, 0.008972658775746822, 0.045037269592285156, 0.14467796683311462, 0.030721718445420265, 0.005190033465623856], [0.9390191435813904, 0.037931229919195175, 0.0026300265453755856, 0.007917724549770355, 0.0036782475654035807, 0.0045788101851940155, 0.004244914744049311], [0.8481983542442322, 0.10318141430616379, 0.0012318311491981149, 0.02515382505953312, 0.0114371282979846, 0.009565961547195911, 0.0012314823688939214], [0.9646698832511902, 0.02016141451895237, 0.006166095845401287, 0.003984222654253244, 0.0033776334021240473, 0.0006414847448468208, 0.000999427866190672], [0.6290786862373352, 0.2955763041973114, 0.0019390222150832415, 0.011705012992024422, 0.05853058025240898, 0.0012669903226196766, 0.0019034657161682844]]	[0.4569352173913041, 0.3306160869565217, 0.5866421739130435, 0.17755507391304368, 0.030023413043478275]	3
0	[0, 0, 0, 0]	 Has somebody been drinking my fat? (Joey and Chandler look at each other)  (entering from her bedroom) You guys, (holds up an outfit) does this look like something the girlfriend of a paleontologist would wear?  I don't know, you might be the first one.  Rach, did you check the machine?	<pad>	 Has somebody been drinking my fat? (Joey and Chandler look at each other) (entering from her bedroom) You guys, (holds up an outfit) does this look like something the girlfriend of a paleontologist would wear? I don't know, you might be the first one. Rach, did you check the machine?	[[0.19303454458713531, 0.16078582406044006, 0.2713029384613037, 0.06607168912887573, 0.026131199672818184, 0.07375465333461761, 0.20891912281513214], [0.5106005072593689, 0.10399271547794342, 0.2718461751937866, 0.03235558792948723, 0.015528708696365356, 0.04949905723333359, 0.01617727242410183], [0.12750449776649475, 0.8557896018028259, 0.0037946722004562616, 0.00789922196418047, 0.0028740924317389727, 0.0010418896563351154, 0.0010959889041259885], [0.9067937135696411, 0.01429917011409998, 0.01671232096850872, 0.04201935976743698, 0.006867591757327318, 0.0009720948874019086, 0.012335768900811672]]	[0.5316533333333332, 0.3545533333333333, 0.5900416666666666, 0.14101773333333337, 0.03357033333333331]	0
1	[0, 0, 0, 0, 0, 1]	" Yeah, well, it's a Mercedes if I move back home. Oh, it was horrible. He called me young lady.  Ooh, I hate when my father calls me that.  Did he give you that whole ""You're-not-up-to-this"" thing again?  Oh, yeah, yeah. Actually, I got the extended disco version, with three choruses of ""You'll never make it on your own"".  (rhythmically) Uh-huh, uh-huh.  Hi, Joey."	 Hi, Joey.	" Yeah, well, it's a Mercedes if I move back home. Oh, it was horrible. He called me young lady. Ooh, I hate when my father calls me that. Did he give you that whole ""You're-not-up-to-this"" thing again? Oh, yeah, yeah. Actually, I got the extended disco version, with three choruses of ""You'll never make it on your own"". (rhythmically) Uh-huh, uh-huh."	[[0.054321955889463425, 0.13622429966926575, 0.010819731280207634, 0.26820704340934753, 0.15714766085147858, 0.3541918098926544, 0.019087472930550575], [0.02839875966310501, 0.06872682273387909, 0.010643874295055866, 0.12333940714597702, 0.09463969618082047, 0.6406061053276062, 0.03364530950784683], [0.7993423342704773, 0.019363487139344215, 0.014284533448517323, 0.08044811338186264, 0.042526599019765854, 0.019434144720435143, 0.024600785225629807], [0.853045642375946, 0.11075130850076675, 0.0006778179667890072, 0.009927450679242611, 0.0153864910826087, 0.008638067170977592, 0.001573232701048255], [0.9390367865562439, 0.03900987654924393, 0.0007918986375443637, 0.01021513994783163, 0.006830113008618355, 0.0011438957881182432, 0.002972242422401905], [0.9853677153587341, 0.003979734145104885, 0.0004749779764097184, 0.0039502461440861225, 0.004824277013540268, 0.0009889600332826376, 0.0004140635428484529]]	[0.49746999999999986, 0.303448, 0.485796, 0.08159090000000008, 0.02115250000000002]	1
1	[0, 1, 0]	 Hi, I'm back. Listen, I need to...  Hello.  Hello. I need to get on the 11 o'clock flight.	 Hello.	 Hi, I'm back. Listen, I need to... Hello. I need to get on the 11 o'clock flight.	[[0.790404200553894, 0.01382788922637701, 0.001453683478757739, 0.019585847854614258, 0.1656353771686554, 0.001279262243770063, 0.00781375914812088], [0.9753158688545227, 0.005928709637373686, 0.000831829383969307, 0.012140929698944092, 0.00488723861053586, 0.0005218321457505226, 0.0003737352089956403], [0.970304548740387, 0.00719912676140666, 0.0008276105509139597, 0.010076464153826237, 0.007550831884145737, 0.0016474461881443858, 0.0023940354585647583]]	[0.40368999999999994, 0.28799, 0.5345916666666667, 0.1637039666666667, 0.013766500000000015]	1
